player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Al Horford,3.6666666666666665,0.0,3.6666666666666665,CHI,away,Elite (top 10),0.344,103.61,4.9999999999999964,False,1.9,1.9,3.6666666666666665,0.0,1.9,3.6666666666666665,True
Alec Burks,4.666666666666667,1.0,3.666666666666667,WAS,away,Mid (11-20),0.364,101.82,2.3469387755102034,False,1.8,1.8,4.666666666666667,1.0,0.8,3.666666666666667,True
Alec Burks,3.6666666666666665,4.0,-0.3333333333333335,NOP,away,Bad (21-30),0.365,99.77,4.346938775510203,False,1.8,1.8,3.6666666666666665,4.0,2.2,0.3333333333333335,False
Alex Caruso,2.6666666666666665,0.0,2.6666666666666665,MIA,home,Mid (11-20),0.36,97.08,2.4074074074074083,True,1.11,1.11,2.6666666666666665,0.0,1.11,2.6666666666666665,True
Alex Sarr,3.0,2.0,1.0,NYK,home,Bad (21-30),0.367,97.64,3.2288557213930353,False,1.57,1.57,3.0,2.0,0.42999999999999994,1.0,True
Alex Sarr,3.0,3.0,0.0,POR,away,Mid (11-20),0.361,99.51,1.2288557213930353,False,1.57,1.57,3.0,3.0,1.43,0.0,False
Alex Sarr,3.6666666666666665,4.0,-0.3333333333333335,UTA,away,Mid (11-20),0.358,100.85,0.8955223880597032,False,1.57,1.57,3.6666666666666665,4.0,2.4299999999999997,0.3333333333333335,False
Alex Sarr,4.0,3.0,1.0,ORL,home,Bad (21-30),0.365,96.51,-1.437810945273629,False,1.57,1.57,4.0,3.0,1.43,1.0,False
Alex Sarr,3.3333333333333335,0.0,3.3333333333333335,NYK,away,Bad (21-30),0.367,97.64,-2.7711442786069647,True,1.57,1.57,3.3333333333333335,0.0,1.57,3.3333333333333335,True
Amir Coffey,3.0,1.0,2.0,TOR,home,Elite (top 10),0.349,100.62,2.3888888888888893,False,1.4,1.4,3.0,1.0,0.3999999999999999,2.0,True
Amir Coffey,3.3333333333333335,1.0,2.3333333333333335,MIN,home,Elite (top 10),0.353,97.95,-2.6111111111111107,False,1.4,1.4,3.3333333333333335,1.0,0.3999999999999999,2.3333333333333335,True
Amir Coffey,3.0,1.0,2.0,DEN,away,Bad (21-30),0.365,100.67,-1.2777777777777786,True,1.4,1.4,3.0,1.0,0.3999999999999999,2.0,True
Amir Coffey,3.6666666666666665,1.0,2.6666666666666665,MIN,away,Elite (top 10),0.353,97.95,6.388888888888889,True,1.4,1.4,3.6666666666666665,1.0,0.3999999999999999,2.6666666666666665,True
Amir Coffey,3.3333333333333335,0.0,3.3333333333333335,DEN,away,Bad (21-30),0.365,100.67,3.7222222222222214,False,1.4,1.4,3.3333333333333335,0.0,1.4,3.3333333333333335,True
Amir Coffey,3.3333333333333335,0.0,3.3333333333333335,MEM,home,Mid (11-20),0.36,103.69,-0.27777777777777857,False,1.4,1.4,3.3333333333333335,0.0,1.4,3.3333333333333335,True
Amir Coffey,3.0,0.0,3.0,MIL,away,Elite (top 10),0.353,99.92,-1.2777777777777786,False,1.4,1.4,3.0,0.0,1.4,3.0,True
Andrew Nembhard,1.6666666666666667,1.0,0.6666666666666667,OKC,home,Elite (top 10),0.342,100.9,-0.6358974358974372,False,0.78,0.78,1.6666666666666667,1.0,0.21999999999999997,0.6666666666666667,True
Andrew Nembhard,1.6666666666666667,0.0,1.6666666666666667,POR,away,Mid (11-20),0.361,99.51,1.6974358974358985,False,0.78,0.78,1.6666666666666667,0.0,0.78,1.6666666666666667,True
Andrew Nembhard,1.6666666666666667,1.0,0.6666666666666667,ATL,away,Bad (21-30),0.377,103.41,5.030769230769231,False,0.78,0.78,1.6666666666666667,1.0,0.21999999999999997,0.6666666666666667,True
Andrew Wiggins,3.6666666666666665,2.0,1.6666666666666665,HOU,away,Mid (11-20),0.357,99.03,-5.683333333333334,False,2.17,2.17,3.6666666666666665,2.0,0.16999999999999993,1.6666666666666665,True
Anthony Black,2.0,1.0,1.0,DAL,home,Mid (11-20),0.363,100.15,4.53846153846154,True,0.79,0.79,2.0,1.0,0.20999999999999996,1.0,True
Anthony Black,2.0,1.0,1.0,SAC,home,Bad (21-30),0.381,98.91,4.53846153846154,False,0.79,0.79,2.0,1.0,0.20999999999999996,1.0,True
Antonio Reeves,3.0,1.0,2.0,LAC,away,Elite (top 10),0.35,98.24,8.666666666666668,False,1.16,1.16,3.0,1.0,0.15999999999999992,2.0,True
Antonio Reeves,2.6666666666666665,4.0,-1.3333333333333335,BKN,away,Mid (11-20),0.362,96.73,16.0,False,1.16,1.16,2.6666666666666665,4.0,2.84,1.3333333333333335,False
Antonio Reeves,3.6666666666666665,2.0,1.6666666666666665,MIL,away,Elite (top 10),0.353,99.92,15.0,False,1.16,1.16,3.6666666666666665,2.0,0.8400000000000001,1.6666666666666665,True
Antonio Reeves,3.6666666666666665,2.0,1.6666666666666665,MIA,home,Mid (11-20),0.36,97.08,19.666666666666664,False,1.16,1.16,3.6666666666666665,2.0,0.8400000000000001,1.6666666666666665,True
Antonio Reeves,2.6666666666666665,0.0,2.6666666666666665,OKC,home,Elite (top 10),0.342,100.9,18.666666666666664,True,1.16,1.16,2.6666666666666665,0.0,1.16,2.6666666666666665,True
Ayo Dosunmu,2.6666666666666665,3.0,-0.3333333333333335,CHA,home,Elite (top 10),0.355,98.22,3.7173913043478244,True,1.35,1.35,2.6666666666666665,3.0,1.65,0.3333333333333335,False
Ayo Dosunmu,2.6666666666666665,1.0,1.6666666666666665,TOR,away,Elite (top 10),0.349,100.62,2.7173913043478244,False,1.35,1.35,2.6666666666666665,1.0,0.3500000000000001,1.6666666666666665,True
Ayo Dosunmu,2.6666666666666665,2.0,0.6666666666666665,BOS,away,Elite (top 10),0.347,96.59,-1.9492753623188435,True,1.35,1.35,2.6666666666666665,2.0,0.6499999999999999,0.6666666666666665,True
Ayo Dosunmu,2.6666666666666665,2.0,0.6666666666666665,TOR,away,Elite (top 10),0.349,100.62,1.0507246376811565,True,1.35,1.35,2.6666666666666665,2.0,0.6499999999999999,0.6666666666666665,True
Ayo Dosunmu,2.6666666666666665,2.0,0.6666666666666665,DET,away,Bad (21-30),0.366,100.27,3.3840579710144887,False,1.35,1.35,2.6666666666666665,2.0,0.6499999999999999,0.6666666666666665,True
Ben Sheppard,3.0,1.0,2.0,DAL,away,Mid (11-20),0.363,100.15,6.1269841269841265,False,1.08,1.08,3.0,1.0,0.08000000000000007,2.0,True
Ben Sheppard,2.6666666666666665,2.0,0.6666666666666665,ORL,home,Bad (21-30),0.365,96.51,4.1269841269841265,False,1.08,1.08,2.6666666666666665,2.0,0.9199999999999999,0.6666666666666665,False
Ben Sheppard,3.0,0.0,3.0,CHA,away,Elite (top 10),0.355,98.22,0.7936507936507908,False,1.08,1.08,3.0,0.0,1.08,3.0,True
Ben Sheppard,2.3333333333333335,0.0,2.3333333333333335,WAS,away,Mid (11-20),0.364,101.82,-0.5396825396825413,False,1.08,1.08,2.3333333333333335,0.0,1.08,2.3333333333333335,True
Bennedict Mathurin,3.3333333333333335,1.0,2.3333333333333335,ORL,away,Bad (21-30),0.365,96.51,7.138888888888889,True,1.36,1.36,3.3333333333333335,1.0,0.3600000000000001,2.3333333333333335,True
Bennedict Mathurin,3.3333333333333335,0.0,3.3333333333333335,MIA,home,Mid (11-20),0.36,97.08,7.472222222222225,False,1.36,1.36,3.3333333333333335,0.0,1.36,3.3333333333333335,True
Bennedict Mathurin,2.6666666666666665,1.0,1.6666666666666665,MIA,home,Mid (11-20),0.36,97.08,5.138888888888889,True,1.36,1.36,2.6666666666666665,1.0,0.3600000000000001,1.6666666666666665,True
Bennedict Mathurin,2.6666666666666665,0.0,2.6666666666666665,TOR,away,Elite (top 10),0.349,100.62,6.805555555555554,False,1.36,1.36,2.6666666666666665,0.0,1.36,2.6666666666666665,True
Bennedict Mathurin,2.6666666666666665,0.0,2.6666666666666665,PHI,home,Bad (21-30),0.378,98.13,2.8055555555555536,False,1.36,1.36,2.6666666666666665,0.0,1.36,2.6666666666666665,True
Bobby Portis,3.0,0.0,3.0,BKN,home,Mid (11-20),0.362,96.73,2.632653061224488,False,1.33,1.33,3.0,0.0,1.33,3.0,True
Bogdan Bogdanović,3.3333333333333335,0.0,3.3333333333333335,NYK,home,Bad (21-30),0.367,97.64,10.740740740740737,True,1.94,1.94,3.3333333333333335,0.0,1.94,3.3333333333333335,True
Brandin Podziemski,4.0,2.0,2.0,MIA,away,Mid (11-20),0.36,97.08,6.458333333333336,False,1.8,1.8,4.0,2.0,0.19999999999999996,2.0,True
Brandin Podziemski,5.0,4.0,1.0,DEN,home,Bad (21-30),0.365,100.67,3.458333333333332,False,1.8,1.8,5.0,4.0,2.2,1.0,False
Brandin Podziemski,4.0,4.0,0.0,HOU,home,Mid (11-20),0.357,99.03,6.458333333333336,False,1.8,1.8,4.0,4.0,2.2,0.0,False
Brandin Podziemski,5.333333333333333,4.0,1.333333333333333,PHX,away,Bad (21-30),0.37,98.31,7.458333333333336,True,1.8,1.8,5.333333333333333,4.0,2.2,1.333333333333333,False
Brandin Podziemski,4.0,1.0,3.0,SAS,home,Bad (21-30),0.365,100.08,2.791666666666668,True,1.8,1.8,4.0,1.0,0.8,3.0,True
Brandon Boston,2.3333333333333335,0.0,2.3333333333333335,CLE,away,Mid (11-20),0.359,100.31,10.999999999999996,False,1.17,1.17,2.3333333333333335,0.0,1.17,2.3333333333333335,True
Brandon Boston,2.3333333333333335,1.0,1.3333333333333335,HOU,away,Mid (11-20),0.357,99.03,4.666666666666664,False,1.17,1.17,2.3333333333333335,1.0,0.16999999999999993,1.3333333333333335,True
Brice Sensabaugh,5.0,2.0,3.0,CHA,home,Elite (top 10),0.355,98.22,6.788732394366196,False,2.21,2.21,5.0,2.0,0.20999999999999996,3.0,True
Brice Sensabaugh,4.666666666666667,6.0,-1.333333333333333,MIN,away,Elite (top 10),0.353,97.95,12.788732394366196,True,2.21,2.21,4.666666666666667,6.0,3.79,1.333333333333333,False
Brook Lopez,3.6666666666666665,2.0,1.6666666666666665,CHI,home,Elite (top 10),0.344,103.61,4.841666666666665,False,1.74,1.74,3.6666666666666665,2.0,0.26,1.6666666666666665,True
Brook Lopez,3.3333333333333335,1.0,2.3333333333333335,DET,away,Bad (21-30),0.366,100.27,2.5083333333333364,False,1.74,1.74,3.3333333333333335,1.0,0.74,2.3333333333333335,True
Brook Lopez,3.3333333333333335,0.0,3.3333333333333335,IND,away,Elite (top 10),0.355,100.76,4.175000000000001,False,1.74,1.74,3.3333333333333335,0.0,1.74,3.3333333333333335,True
Brook Lopez,3.3333333333333335,1.0,2.3333333333333335,ORL,away,Bad (21-30),0.365,96.51,-1.8249999999999993,False,1.74,1.74,3.3333333333333335,1.0,0.74,2.3333333333333335,True
Brook Lopez,3.3333333333333335,1.0,2.3333333333333335,NYK,away,Bad (21-30),0.367,97.64,1.841666666666665,False,1.74,1.74,3.3333333333333335,1.0,0.74,2.3333333333333335,True
Bruce Brown,1.6666666666666667,0.0,1.6666666666666667,ATL,away,Bad (21-30),0.377,103.41,-0.7723577235772332,False,0.66,0.66,1.6666666666666667,0.0,0.66,1.6666666666666667,True
Bruce Brown,1.6666666666666667,3.0,-1.3333333333333333,MIN,away,Elite (top 10),0.353,97.95,3.894308943089431,False,0.66,0.66,1.6666666666666667,3.0,2.34,1.3333333333333333,False
Bruce Brown,2.3333333333333335,1.0,1.3333333333333335,DET,away,Bad (21-30),0.366,100.27,0.560975609756099,True,0.66,0.66,2.3333333333333335,1.0,0.33999999999999997,1.3333333333333335,True
Bruce Brown,2.6666666666666665,2.0,0.6666666666666665,GSW,home,Mid (11-20),0.363,99.37,6.894308943089431,False,0.66,0.66,2.6666666666666665,2.0,1.3399999999999999,0.6666666666666665,False
Bruce Brown,2.0,0.0,2.0,CHA,home,Elite (top 10),0.355,98.22,7.227642276422767,False,0.66,0.66,2.0,0.0,0.66,2.0,True
Bub Carrington,4.0,2.0,2.0,SAS,home,Bad (21-30),0.365,100.08,6.382113821138212,True,1.68,1.68,4.0,2.0,0.32000000000000006,2.0,True
Bub Carrington,3.3333333333333335,4.0,-0.6666666666666665,IND,home,Elite (top 10),0.355,100.76,4.048780487804876,False,1.68,1.68,3.3333333333333335,4.0,2.3200000000000003,0.6666666666666665,False
Bub Carrington,3.6666666666666665,0.0,3.6666666666666665,MIL,home,Elite (top 10),0.353,99.92,7.048780487804876,False,1.68,1.68,3.6666666666666665,0.0,1.68,3.6666666666666665,True
Bub Carrington,4.666666666666667,1.0,3.666666666666667,BOS,away,Elite (top 10),0.347,96.59,8.71544715447154,False,1.68,1.68,4.666666666666667,1.0,0.6799999999999999,3.666666666666667,True
Bub Carrington,4.333333333333333,2.0,2.333333333333333,IND,away,Elite (top 10),0.355,100.76,9.71544715447154,True,1.68,1.68,4.333333333333333,2.0,0.32000000000000006,2.333333333333333,True
Bub Carrington,3.3333333333333335,2.0,1.3333333333333335,PHI,home,Bad (21-30),0.378,98.13,10.382113821138212,False,1.68,1.68,3.3333333333333335,2.0,0.32000000000000006,1.3333333333333335,True
Buddy Hield,5.0,4.0,1.0,NOP,home,Bad (21-30),0.365,99.77,2.8983739837398375,False,2.48,2.48,5.0,4.0,1.52,1.0,False
Buddy Hield,5.666666666666667,3.0,2.666666666666667,WAS,away,Mid (11-20),0.364,101.82,7.23170731707317,False,2.48,2.48,5.666666666666667,3.0,0.52,2.666666666666667,True
Caleb Martin,3.3333333333333335,1.0,2.3333333333333335,UTA,away,Mid (11-20),0.358,100.85,4.266666666666666,False,0.82,0.82,3.3333333333333335,1.0,0.18000000000000005,2.3333333333333335,True
Caleb Martin,3.6666666666666665,1.0,2.6666666666666665,POR,away,Mid (11-20),0.361,99.51,6.599999999999998,False,0.82,0.82,3.6666666666666665,1.0,0.18000000000000005,2.6666666666666665,True
Caleb Martin,3.0,2.0,1.0,SAC,away,Bad (21-30),0.381,98.91,10.26666666666667,True,0.82,0.82,3.0,2.0,1.1800000000000002,1.0,False
Cam Whitmore,3.0,2.0,1.0,DEN,away,Bad (21-30),0.365,100.67,1.7450980392156872,False,1.27,1.27,3.0,2.0,0.73,1.0,True
Cameron Johnson,6.333333333333333,3.0,3.333333333333333,SAC,away,Bad (21-30),0.381,98.91,3.4210526315789487,False,2.79,2.79,6.333333333333333,3.0,0.20999999999999996,3.333333333333333,True
Cameron Johnson,6.0,1.0,5.0,GSW,away,Mid (11-20),0.363,99.37,4.421052631578949,False,2.79,2.79,6.0,1.0,1.79,5.0,True
Cameron Payne,2.6666666666666665,5.0,-2.3333333333333335,WAS,home,Mid (11-20),0.364,101.82,2.541666666666668,False,1.29,1.29,2.6666666666666665,5.0,3.71,2.3333333333333335,False
Cameron Payne,3.3333333333333335,2.0,1.3333333333333335,PHX,away,Bad (21-30),0.37,98.31,4.541666666666668,True,1.29,1.29,3.3333333333333335,2.0,0.71,1.3333333333333335,True
Cameron Payne,3.3333333333333335,3.0,0.3333333333333335,UTA,away,Mid (11-20),0.358,100.85,6.875,False,1.29,1.29,3.3333333333333335,3.0,1.71,0.3333333333333335,False
Cameron Payne,3.3333333333333335,2.0,1.3333333333333335,DEN,away,Bad (21-30),0.365,100.67,11.541666666666668,False,1.29,1.29,3.3333333333333335,2.0,0.71,1.3333333333333335,True
Cameron Payne,2.6666666666666665,4.0,-1.3333333333333335,MIN,home,Elite (top 10),0.353,97.95,-3.458333333333334,False,1.29,1.29,2.6666666666666665,4.0,2.71,1.3333333333333335,False
Cameron Payne,2.6666666666666665,3.0,-0.3333333333333335,ATL,home,Bad (21-30),0.377,103.41,-3.791666666666666,False,1.29,1.29,2.6666666666666665,3.0,1.71,0.3333333333333335,False
Cameron Payne,3.0,0.0,3.0,BKN,away,Mid (11-20),0.362,96.73,-4.458333333333334,False,1.29,1.29,3.0,0.0,1.29,3.0,True
Caris LeVert,3.3333333333333335,1.0,2.3333333333333335,GSW,home,Mid (11-20),0.363,99.37,1.7916666666666679,False,1.66,1.66,3.3333333333333335,1.0,0.6599999999999999,2.3333333333333335,True
Chet Holmgren,3.3333333333333335,0.0,3.3333333333333335,PHX,away,Bad (21-30),0.37,98.31,-0.4375,False,1.38,1.38,3.3333333333333335,0.0,1.38,3.3333333333333335,True
Chris Boucher,3.6666666666666665,3.0,0.6666666666666665,GSW,home,Mid (11-20),0.363,99.37,-0.28000000000000114,False,1.4,1.4,3.6666666666666665,3.0,1.6,0.6666666666666665,False
Chris Boucher,4.0,1.0,3.0,BOS,home,Elite (top 10),0.347,96.59,5.719999999999999,False,1.4,1.4,4.0,1.0,0.3999999999999999,3.0,True
Chris Boucher,3.0,1.0,2.0,WAS,away,Mid (11-20),0.364,101.82,1.7199999999999989,True,1.4,1.4,3.0,1.0,0.3999999999999999,2.0,True
Chris Paul,3.0,3.0,0.0,MIN,home,Elite (top 10),0.353,97.95,1.060975609756099,True,1.71,1.71,3.0,3.0,1.29,0.0,False
Chris Paul,3.0,2.0,1.0,LAC,away,Elite (top 10),0.35,98.24,2.394308943089431,False,1.71,1.71,3.0,2.0,0.29000000000000004,1.0,True
Chris Paul,3.0,1.0,2.0,MEM,home,Mid (11-20),0.36,103.69,2.394308943089431,False,1.71,1.71,3.0,1.0,0.71,2.0,True
Chris Paul,3.3333333333333335,0.0,3.3333333333333335,TOR,away,Elite (top 10),0.349,100.62,-1.605691056910569,False,1.71,1.71,3.3333333333333335,0.0,1.71,3.3333333333333335,True
Cody Martin,2.3333333333333335,1.0,1.3333333333333335,BOS,home,Elite (top 10),0.347,96.59,2.867924528301888,False,0.81,0.81,2.3333333333333335,1.0,0.18999999999999995,1.3333333333333335,True
Cody Martin,2.3333333333333335,1.0,1.3333333333333335,BOS,home,Elite (top 10),0.347,96.59,3.867924528301888,False,0.81,0.81,2.3333333333333335,1.0,0.18999999999999995,1.3333333333333335,True
Cody Martin,2.0,0.0,2.0,MIN,away,Elite (top 10),0.353,97.95,1.20125786163522,False,0.81,0.81,2.0,0.0,0.81,2.0,True
Cody Martin,2.0,1.0,1.0,MIL,home,Elite (top 10),0.353,99.92,3.867924528301888,False,0.81,0.81,2.0,1.0,0.18999999999999995,1.0,True
Cody Williams,1.6666666666666667,0.0,1.6666666666666667,DET,home,Bad (21-30),0.366,100.27,-3.453333333333333,False,0.7,0.7,1.6666666666666667,0.0,0.7,1.6666666666666667,True
Cody Williams,1.6666666666666667,1.0,0.6666666666666667,BOS,away,Elite (top 10),0.347,96.59,2.546666666666667,True,0.7,0.7,1.6666666666666667,1.0,0.30000000000000004,0.6666666666666667,True
Cole Anthony,2.6666666666666665,2.0,0.6666666666666665,SAC,away,Bad (21-30),0.381,98.91,7.915422885572138,False,1.15,1.15,2.6666666666666665,2.0,0.8500000000000001,0.6666666666666665,False
Cole Anthony,2.3333333333333335,0.0,2.3333333333333335,DEN,away,Bad (21-30),0.365,100.67,7.582089552238806,False,1.15,1.15,2.3333333333333335,0.0,1.15,2.3333333333333335,True
Cole Anthony,2.3333333333333335,1.0,1.3333333333333335,HOU,away,Mid (11-20),0.357,99.03,7.582089552238806,False,1.15,1.15,2.3333333333333335,1.0,0.1499999999999999,1.3333333333333335,True
Cole Anthony,2.3333333333333335,0.0,2.3333333333333335,CLE,away,Mid (11-20),0.359,100.31,10.248756218905474,False,1.15,1.15,2.3333333333333335,0.0,1.15,2.3333333333333335,True
Cole Anthony,2.3333333333333335,1.0,1.3333333333333335,IND,away,Elite (top 10),0.355,100.76,-3.0845771144278604,True,1.15,1.15,2.3333333333333335,1.0,0.1499999999999999,1.3333333333333335,True
Collin Sexton,3.3333333333333335,1.0,2.3333333333333335,DAL,home,Mid (11-20),0.363,100.15,8.031746031746032,False,1.75,1.75,3.3333333333333335,1.0,0.75,2.3333333333333335,True
Collin Sexton,3.6666666666666665,3.0,0.6666666666666665,POR,away,Mid (11-20),0.361,99.51,7.031746031746032,False,1.75,1.75,3.6666666666666665,3.0,1.25,0.6666666666666665,False
Corey Kispert,3.6666666666666665,2.0,1.6666666666666665,DET,home,Bad (21-30),0.366,100.27,6.754098360655739,False,1.97,1.97,3.6666666666666665,2.0,0.030000000000000027,1.6666666666666665,True
Corey Kispert,3.6666666666666665,4.0,-0.3333333333333335,NYK,away,Bad (21-30),0.367,97.64,2.754098360655739,False,1.97,1.97,3.6666666666666665,4.0,2.0300000000000002,0.3333333333333335,False
Corey Kispert,4.0,1.0,3.0,ORL,away,Bad (21-30),0.365,96.51,-1.5792349726775932,False,1.97,1.97,4.0,1.0,0.97,3.0,True
D'Angelo Russell,3.6666666666666665,1.0,2.6666666666666665,MIA,away,Mid (11-20),0.36,97.08,3.166666666666668,False,1.95,1.95,3.6666666666666665,1.0,0.95,2.6666666666666665,True
D'Angelo Russell,3.3333333333333335,0.0,3.3333333333333335,CHA,away,Elite (top 10),0.355,98.22,3.166666666666668,True,1.95,1.95,3.3333333333333335,0.0,1.95,3.3333333333333335,True
DaQuan Jeffries,2.3333333333333335,0.0,2.3333333333333335,HOU,home,Mid (11-20),0.357,99.03,2.2340425531914896,False,1.17,1.17,2.3333333333333335,0.0,1.17,2.3333333333333335,True
DaQuan Jeffries,2.3333333333333335,3.0,-0.6666666666666665,SAS,away,Bad (21-30),0.365,100.08,6.23404255319149,False,1.17,1.17,2.3333333333333335,3.0,1.83,0.6666666666666665,False
DaQuan Jeffries,3.0,1.0,2.0,LAC,away,Elite (top 10),0.35,98.24,10.23404255319149,False,1.17,1.17,3.0,1.0,0.16999999999999993,2.0,True
DaQuan Jeffries,2.6666666666666665,3.0,-0.3333333333333335,ATL,home,Bad (21-30),0.377,103.41,10.900709219858154,True,1.17,1.17,2.6666666666666665,3.0,1.83,0.3333333333333335,False
DaQuan Jeffries,2.3333333333333335,3.0,-0.6666666666666665,NYK,home,Bad (21-30),0.367,97.64,10.900709219858154,True,1.17,1.17,2.3333333333333335,3.0,1.83,0.6666666666666665,False
DaQuan Jeffries,2.3333333333333335,3.0,-0.6666666666666665,OKC,away,Elite (top 10),0.342,100.9,10.900709219858154,False,1.17,1.17,2.3333333333333335,3.0,1.83,0.6666666666666665,False
DaQuan Jeffries,3.0,1.0,2.0,MIA,away,Mid (11-20),0.36,97.08,6.900709219858157,False,1.17,1.17,3.0,1.0,0.16999999999999993,2.0,True
DaQuan Jeffries,2.3333333333333335,1.0,1.3333333333333335,ORL,home,Bad (21-30),0.365,96.51,3.9007092198581574,False,1.17,1.17,2.3333333333333335,1.0,0.16999999999999993,1.3333333333333335,True
Dalano Banton,3.0,3.0,0.0,OKC,away,Elite (top 10),0.342,100.9,7.9353233830845795,False,1.07,1.07,3.0,3.0,1.93,0.0,False
Dalano Banton,2.6666666666666665,0.0,2.6666666666666665,HOU,away,Mid (11-20),0.357,99.03,8.268656716417912,False,1.07,1.07,2.6666666666666665,0.0,1.07,2.6666666666666665,True
Dalton Knecht,4.0,9.0,-5.0,UTA,home,Mid (11-20),0.358,100.85,12.205128205128204,False,1.64,1.64,4.0,9.0,7.36,5.0,False
Dalton Knecht,5.333333333333333,3.0,2.333333333333333,ORL,home,Bad (21-30),0.365,96.51,14.538461538461537,True,1.64,1.64,5.333333333333333,3.0,1.36,2.333333333333333,True
Dalton Knecht,5.666666666666667,1.0,4.666666666666667,DEN,home,Bad (21-30),0.365,100.67,18.871794871794872,False,1.64,1.64,5.666666666666667,1.0,0.6399999999999999,4.666666666666667,True
Dalton Knecht,4.333333333333333,1.0,3.333333333333333,PHX,away,Bad (21-30),0.37,98.31,15.871794871794872,True,1.64,1.64,4.333333333333333,1.0,0.6399999999999999,3.333333333333333,True
Dalton Knecht,3.6666666666666665,1.0,2.6666666666666665,UTA,away,Mid (11-20),0.358,100.85,8.53846153846154,False,1.64,1.64,3.6666666666666665,1.0,0.6399999999999999,2.6666666666666665,True
