player,stat,season_avg,during_hot,next_game_stat,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Kenrich Williams,PRA,11.217391304347826,18.333333333333332,31.0,11.217391304347826,18.333333333333332,31.0,19.782608695652172,12.666666666666668,False
Kentavious Caldwell-Pope,PRA,12.7012987012987,20.0,17.0,12.7012987012987,20.0,17.0,4.2987012987013,3.0,False
Kentavious Caldwell-Pope,PRA,12.7012987012987,22.666666666666668,12.0,12.7012987012987,22.666666666666668,12.0,0.7012987012987004,10.666666666666668,True
Kentavious Caldwell-Pope,PRA,12.7012987012987,20.0,15.0,12.7012987012987,20.0,15.0,2.2987012987012996,5.0,True
Kentavious Caldwell-Pope,PRA,12.7012987012987,19.333333333333332,13.0,12.7012987012987,19.333333333333332,13.0,0.2987012987012996,6.333333333333332,True
Kentavious Caldwell-Pope,PRA,12.7012987012987,19.333333333333332,13.0,12.7012987012987,19.333333333333332,13.0,0.2987012987012996,6.333333333333332,True
Kentavious Caldwell-Pope,PRA,12.7012987012987,20.666666666666668,20.0,12.7012987012987,20.666666666666668,20.0,7.2987012987013,0.6666666666666679,False
Kentavious Caldwell-Pope,PRA,12.7012987012987,22.666666666666668,2.0,12.7012987012987,22.666666666666668,2.0,10.7012987012987,20.666666666666668,True
Keon Ellis,PRA,12.475,20.666666666666668,11.0,12.475,20.666666666666668,11.0,1.4749999999999996,9.666666666666668,True
Keon Ellis,PRA,12.475,22.333333333333332,11.0,12.475,22.333333333333332,11.0,1.4749999999999996,11.333333333333332,True
Keon Ellis,PRA,12.475,25.0,15.0,12.475,25.0,15.0,2.5250000000000004,10.0,True
Keon Johnson,PRA,16.59493670886076,27.333333333333332,34.0,16.59493670886076,27.333333333333332,34.0,17.40506329113924,6.666666666666668,False
Keon Johnson,PRA,16.59493670886076,29.666666666666668,20.0,16.59493670886076,29.666666666666668,20.0,3.405063291139239,9.666666666666668,True
Keon Johnson,PRA,16.59493670886076,27.333333333333332,10.0,16.59493670886076,27.333333333333332,10.0,6.594936708860761,17.333333333333332,True
Keon Johnson,PRA,16.59493670886076,27.0,11.0,16.59493670886076,27.0,11.0,5.594936708860761,16.0,True
Kessler Edwards,PRA,8.125,17.0,7.0,8.125,17.0,7.0,1.125,10.0,True
Kessler Edwards,PRA,8.125,16.666666666666668,15.0,8.125,16.666666666666668,15.0,6.875,1.6666666666666679,False
Kessler Edwards,PRA,8.125,23.333333333333332,18.0,8.125,23.333333333333332,18.0,9.875,5.333333333333332,False
Kessler Edwards,PRA,8.125,23.0,18.0,8.125,23.0,18.0,9.875,5.0,False
Kessler Edwards,PRA,8.125,24.0,13.0,8.125,24.0,13.0,4.875,11.0,True
Kevin Huerter,PRA,15.101449275362318,24.0,17.0,15.101449275362318,24.0,17.0,1.8985507246376816,7.0,True
Kevin Huerter,PRA,15.101449275362318,24.0,21.0,15.101449275362318,24.0,21.0,5.898550724637682,3.0,False
Kevin Huerter,PRA,15.101449275362318,28.666666666666668,19.0,15.101449275362318,28.666666666666668,19.0,3.8985507246376816,9.666666666666668,True
Kevin Huerter,PRA,15.101449275362318,25.666666666666668,16.0,15.101449275362318,25.666666666666668,16.0,0.8985507246376816,9.666666666666668,True
Kevin Huerter,PRA,15.101449275362318,24.0,32.0,15.101449275362318,24.0,32.0,16.89855072463768,8.0,False
Kevin Porter Jr.,PRA,17.4,30.666666666666668,30.0,17.4,30.666666666666668,30.0,12.600000000000001,0.6666666666666679,False
Kevin Porter Jr.,PRA,17.4,35.333333333333336,32.0,17.4,35.333333333333336,32.0,14.600000000000001,3.3333333333333357,False
Kevin Porter Jr.,PRA,17.4,31.333333333333332,27.0,17.4,31.333333333333332,27.0,9.600000000000001,4.333333333333332,False
Kevon Looney,PRA,12.157894736842104,19.666666666666668,7.0,12.157894736842104,19.666666666666668,7.0,5.157894736842104,12.666666666666668,True
Kevon Looney,PRA,12.157894736842104,18.333333333333332,10.0,12.157894736842104,18.333333333333332,10.0,2.1578947368421044,8.333333333333332,True
Kevon Looney,PRA,12.157894736842104,20.0,13.0,12.157894736842104,20.0,13.0,0.8421052631578956,7.0,True
Keyonte George,PRA,26.19402985074627,34.333333333333336,30.0,26.19402985074627,34.333333333333336,30.0,3.8059701492537314,4.333333333333336,True
Keyonte George,PRA,26.19402985074627,34.666666666666664,19.0,26.19402985074627,34.666666666666664,19.0,7.1940298507462686,15.666666666666664,True
Khris Middleton,PRA,19.64864864864865,27.666666666666668,31.0,19.64864864864865,27.666666666666668,31.0,11.35135135135135,3.333333333333332,False
Khris Middleton,PRA,19.64864864864865,31.333333333333332,31.0,19.64864864864865,31.333333333333332,31.0,11.35135135135135,0.33333333333333215,False
Khris Middleton,PRA,19.64864864864865,31.0,28.0,19.64864864864865,31.0,28.0,8.35135135135135,3.0,False
Khris Middleton,PRA,19.64864864864865,30.0,17.0,19.64864864864865,30.0,17.0,2.648648648648649,13.0,True
Klay Thompson,PRA,19.38888888888889,28.666666666666668,28.0,19.38888888888889,28.666666666666668,28.0,8.61111111111111,0.6666666666666679,False
Klay Thompson,PRA,19.38888888888889,29.666666666666668,18.0,19.38888888888889,29.666666666666668,18.0,1.3888888888888893,11.666666666666668,True
Klay Thompson,PRA,19.38888888888889,28.0,17.0,19.38888888888889,28.0,17.0,2.3888888888888893,11.0,True
Klay Thompson,PRA,19.38888888888889,30.333333333333332,31.0,19.38888888888889,30.333333333333332,31.0,11.61111111111111,0.6666666666666679,False
Klay Thompson,PRA,19.38888888888889,28.666666666666668,23.0,19.38888888888889,28.666666666666668,23.0,3.6111111111111107,5.666666666666668,True
