player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Ayo Dosunmu,3.6666666666666665,3.0,0.6666666666666665,NOP,away,Elite (top 10),0.349,98.7,8.5219298245614,False,1.57,1.57,3.6666666666666665,3.0,1.43,0.6666666666666665,False
Ayo Dosunmu,3.0,0.0,3.0,DET,home,Mid (11-20),0.37,100.45,8.5219298245614,False,1.57,1.57,3.0,0.0,1.57,3.0,True
Ayo Dosunmu,3.6666666666666665,0.0,3.6666666666666665,BOS,home,Elite (top 10),0.352,97.98,10.5219298245614,False,1.57,1.57,3.6666666666666665,0.0,1.57,3.6666666666666665,True
Bennedict Mathurin,3.0,4.0,-1.0,NOP,home,Elite (top 10),0.349,98.7,9.615819209039547,False,1.36,1.36,3.0,4.0,2.6399999999999997,1.0,False
Bennedict Mathurin,4.0,1.0,3.0,NOP,away,Elite (top 10),0.349,98.7,7.949152542372882,False,1.36,1.36,4.0,1.0,0.3600000000000001,3.0,True
Bennedict Mathurin,3.3333333333333335,0.0,3.3333333333333335,SAS,away,Bad (21-30),0.373,101.8,3.6158192090395502,True,1.36,1.36,3.3333333333333335,0.0,1.36,3.3333333333333335,True
Bilal Coulibaly,2.6666666666666665,1.0,1.6666666666666665,TOR,away,Bad (21-30),0.376,99.91,0.7460317460317469,False,1.02,1.02,2.6666666666666665,1.0,0.020000000000000018,1.6666666666666665,True
Bilal Coulibaly,2.3333333333333335,2.0,0.3333333333333335,DAL,home,Mid (11-20),0.368,100.6,1.746031746031747,True,1.02,1.02,2.3333333333333335,2.0,0.98,0.3333333333333335,False
Bilal Coulibaly,2.3333333333333335,0.0,2.3333333333333335,NYK,home,Mid (11-20),0.365,95.96,4.412698412698415,False,1.02,1.02,2.3333333333333335,0.0,1.02,2.3333333333333335,True
Bilal Coulibaly,2.3333333333333335,2.0,0.3333333333333335,IND,home,Mid (11-20),0.365,102.16,2.079365079365079,True,1.02,1.02,2.3333333333333335,2.0,0.98,0.3333333333333335,False
Bilal Coulibaly,2.6666666666666665,2.0,0.6666666666666665,PHX,away,Mid (11-20),0.364,99.0,3.746031746031747,False,1.02,1.02,2.6666666666666665,2.0,0.98,0.6666666666666665,False
Bilal Coulibaly,2.6666666666666665,0.0,2.6666666666666665,SAC,away,Bad (21-30),0.387,99.46,0.07936507936507908,False,1.02,1.02,2.6666666666666665,0.0,1.02,2.6666666666666665,True
Bilal Coulibaly,2.3333333333333335,0.0,2.3333333333333335,HOU,away,Elite (top 10),0.348,99.59,4.412698412698415,False,1.02,1.02,2.3333333333333335,0.0,1.02,2.3333333333333335,True
Bobby Portis,2.6666666666666665,1.0,1.6666666666666665,HOU,home,Elite (top 10),0.348,99.59,0.46341463414634276,True,1.22,1.22,2.6666666666666665,1.0,0.21999999999999997,1.6666666666666665,True
Bobby Portis,2.6666666666666665,3.0,-0.3333333333333335,SAS,home,Bad (21-30),0.373,101.8,0.46341463414634276,False,1.22,1.22,2.6666666666666665,3.0,1.78,0.3333333333333335,False
Bobby Portis,2.6666666666666665,0.0,2.6666666666666665,ORL,home,Elite (top 10),0.358,97.37,1.4634146341463428,False,1.22,1.22,2.6666666666666665,0.0,1.22,2.6666666666666665,True
Bobby Portis,3.0,1.0,2.0,CLE,away,Bad (21-30),0.371,97.62,-1.5365853658536572,False,1.22,1.22,3.0,1.0,0.21999999999999997,2.0,True
Bobby Portis,2.6666666666666665,1.0,1.6666666666666665,BOS,home,Elite (top 10),0.352,97.98,3.796747967479675,False,1.22,1.22,2.6666666666666665,1.0,0.21999999999999997,1.6666666666666665,True
Bogdan Bogdanović,4.666666666666667,2.0,2.666666666666667,SAS,away,Bad (21-30),0.373,101.8,-2.405063291139239,False,3.04,3.04,4.666666666666667,2.0,1.04,2.666666666666667,True
Bogdan Bogdanović,5.666666666666667,4.0,1.666666666666667,TOR,away,Bad (21-30),0.376,99.91,3.594936708860761,False,3.04,3.04,5.666666666666667,4.0,0.96,1.666666666666667,True
Bogdan Bogdanović,5.666666666666667,3.0,2.666666666666667,TOR,away,Bad (21-30),0.376,99.91,5.261603375527425,False,3.04,3.04,5.666666666666667,3.0,0.040000000000000036,2.666666666666667,True
Bogdan Bogdanović,5.666666666666667,4.0,1.666666666666667,HOU,away,Elite (top 10),0.348,99.59,3.261603375527425,True,3.04,3.04,5.666666666666667,4.0,0.96,1.666666666666667,True
Bojan Bogdanovic,4.333333333333333,2.0,2.333333333333333,GSW,away,Mid (11-20),0.359,99.91,9.701754385964911,False,2.33,2.33,4.333333333333333,2.0,0.33000000000000007,2.333333333333333,True
Bojan Bogdanovic,4.333333333333333,2.0,2.333333333333333,DEN,away,Elite (top 10),0.355,97.43,9.368421052631582,False,2.33,2.33,4.333333333333333,2.0,0.33000000000000007,2.333333333333333,True
Brandin Podziemski,2.6666666666666665,1.0,1.6666666666666665,OKC,home,Mid (11-20),0.361,100.85,-4.927927927927925,True,1.22,1.22,2.6666666666666665,1.0,0.21999999999999997,1.6666666666666665,True
Brandin Podziemski,2.6666666666666665,1.0,1.6666666666666665,ORL,home,Elite (top 10),0.358,97.37,3.738738738738739,False,1.22,1.22,2.6666666666666665,1.0,0.21999999999999997,1.6666666666666665,True
Brandin Podziemski,3.0,3.0,0.0,UTA,away,Bad (21-30),0.395,100.26,4.072072072072075,False,1.22,1.22,3.0,3.0,1.78,0.0,False
Brandin Podziemski,3.3333333333333335,2.0,1.3333333333333335,LAL,home,Bad (21-30),0.376,101.38,3.738738738738739,False,1.22,1.22,3.3333333333333335,2.0,0.78,1.3333333333333335,True
Brandin Podziemski,3.3333333333333335,1.0,2.3333333333333335,CHA,home,Bad (21-30),0.377,97.81,4.738738738738739,False,1.22,1.22,3.3333333333333335,1.0,0.21999999999999997,2.3333333333333335,True
Brice Sensabaugh,3.6666666666666665,0.0,3.6666666666666665,LAC,away,Mid (11-20),0.363,97.93,11.416666666666668,False,1.06,1.06,3.6666666666666665,0.0,1.06,3.6666666666666665,True
Brice Sensabaugh,3.6666666666666665,1.0,2.6666666666666665,GSW,away,Mid (11-20),0.359,99.91,7.416666666666668,True,1.06,1.06,3.6666666666666665,1.0,0.06000000000000005,2.6666666666666665,True
Brook Lopez,3.6666666666666665,4.0,-0.3333333333333335,POR,away,Elite (top 10),0.351,97.88,4.135021097046412,False,1.87,1.87,3.6666666666666665,4.0,2.13,0.3333333333333335,False
Brook Lopez,5.0,2.0,3.0,MIN,home,Elite (top 10),0.354,97.79,4.4683544303797476,False,1.87,1.87,5.0,2.0,0.1299999999999999,3.0,True
Brook Lopez,3.6666666666666665,1.0,2.6666666666666665,CHA,home,Bad (21-30),0.377,97.81,1.4683544303797476,True,1.87,1.87,3.6666666666666665,1.0,0.8700000000000001,2.6666666666666665,True
Bruce Brown,3.0,0.0,3.0,BOS,away,Elite (top 10),0.352,97.98,4.149253731343283,False,0.79,0.79,3.0,0.0,0.79,3.0,True
Bruce Brown,2.0,1.0,1.0,CHA,home,Bad (21-30),0.377,97.81,3.8159203980099505,False,0.79,0.79,2.0,1.0,0.20999999999999996,1.0,True
Buddy Hield,4.666666666666667,2.0,2.666666666666667,UTA,home,Bad (21-30),0.395,100.26,-0.0357142857142847,True,2.61,2.61,4.666666666666667,2.0,0.6099999999999999,2.666666666666667,True
Buddy Hield,4.666666666666667,3.0,1.666666666666667,DET,home,Mid (11-20),0.37,100.45,1.2976190476190474,False,2.61,2.61,4.666666666666667,3.0,0.3900000000000001,1.666666666666667,True
Buddy Hield,5.333333333333333,1.0,4.333333333333333,POR,home,Elite (top 10),0.351,97.88,5.63095238095238,False,2.61,2.61,5.333333333333333,1.0,1.6099999999999999,4.333333333333333,True
Buddy Hield,4.666666666666667,3.0,1.666666666666667,HOU,away,Elite (top 10),0.348,99.59,6.2976190476190474,False,2.61,2.61,4.666666666666667,3.0,0.3900000000000001,1.666666666666667,True
Buddy Hield,4.333333333333333,5.0,-0.666666666666667,CHI,away,Mid (11-20),0.37,96.94,8.630952380952383,False,2.61,2.61,4.333333333333333,5.0,2.39,0.666666666666667,False
Buddy Hield,4.333333333333333,1.0,3.333333333333333,NYK,home,Mid (11-20),0.365,95.96,8.964285714285712,True,2.61,2.61,4.333333333333333,1.0,1.6099999999999999,3.333333333333333,True
Buddy Hield,4.333333333333333,0.0,4.333333333333333,DEN,home,Elite (top 10),0.355,97.43,8.630952380952383,True,2.61,2.61,4.333333333333333,0.0,2.61,4.333333333333333,True
Buddy Hield,4.333333333333333,5.0,-0.666666666666667,MIA,home,Elite (top 10),0.353,96.88,11.630952380952383,False,2.61,2.61,4.333333333333333,5.0,2.39,0.666666666666667,False
Buddy Hield,4.666666666666667,4.0,0.666666666666667,NYK,home,Mid (11-20),0.365,95.96,12.964285714285712,False,2.61,2.61,4.666666666666667,4.0,1.3900000000000001,0.666666666666667,False
Buddy Hield,4.666666666666667,3.0,1.666666666666667,CLE,home,Bad (21-30),0.371,97.62,11.964285714285712,False,2.61,2.61,4.666666666666667,3.0,0.3900000000000001,1.666666666666667,True
Caleb Martin,3.0,1.0,2.0,CHA,away,Bad (21-30),0.377,97.81,5.864583333333336,True,1.27,1.27,3.0,1.0,0.27,2.0,True
Caleb Martin,2.6666666666666665,1.0,1.6666666666666665,CHA,home,Bad (21-30),0.377,97.81,7.197916666666664,False,1.27,1.27,2.6666666666666665,1.0,0.27,1.6666666666666665,True
Caleb Martin,2.6666666666666665,3.0,-0.3333333333333335,DET,home,Mid (11-20),0.37,100.45,-1.46875,False,1.27,1.27,2.6666666666666665,3.0,1.73,0.3333333333333335,False
Caleb Martin,3.0,3.0,0.0,DAL,away,Mid (11-20),0.368,100.6,-1.1354166666666679,False,1.27,1.27,3.0,3.0,1.73,0.0,False
Caleb Martin,3.3333333333333335,1.0,2.3333333333333335,OKC,away,Mid (11-20),0.361,100.85,0.53125,False,1.27,1.27,3.3333333333333335,1.0,0.27,2.3333333333333335,True
Cam Reddish,2.0,3.0,-1.0,MEM,home,Bad (21-30),0.378,98.68,9.833333333333332,False,0.77,0.77,2.0,3.0,2.23,1.0,False
Cam Reddish,3.0,2.0,1.0,SAC,home,Bad (21-30),0.387,99.46,9.833333333333332,True,0.77,0.77,3.0,2.0,1.23,1.0,False
Cam Reddish,2.0,1.0,1.0,POR,away,Elite (top 10),0.351,97.88,11.166666666666668,False,0.77,0.77,2.0,1.0,0.22999999999999998,1.0,True
Cam Reddish,2.0,1.0,1.0,HOU,home,Elite (top 10),0.348,99.59,8.833333333333332,False,0.77,0.77,2.0,1.0,0.22999999999999998,1.0,True
Cam Reddish,2.6666666666666665,0.0,2.6666666666666665,PHX,home,Mid (11-20),0.364,99.0,4.5,False,0.77,0.77,2.6666666666666665,0.0,0.77,2.6666666666666665,True
Cam Reddish,2.0,0.0,2.0,UTA,away,Bad (21-30),0.395,100.26,-3.5,False,0.77,0.77,2.0,0.0,0.77,2.0,True
Cam Thomas,4.666666666666667,1.0,3.666666666666667,DEN,home,Elite (top 10),0.355,97.43,3.954545454545457,True,2.18,2.18,4.666666666666667,1.0,1.1800000000000002,3.666666666666667,True
Cam Thomas,4.333333333333333,1.0,3.333333333333333,ORL,away,Elite (top 10),0.358,97.37,-1.378787878787879,True,2.18,2.18,4.333333333333333,1.0,1.1800000000000002,3.333333333333333,True
Cam Whitmore,3.0,2.0,1.0,LAL,home,Bad (21-30),0.376,101.38,2.25531914893617,False,1.68,1.68,3.0,2.0,0.32000000000000006,1.0,True
Cam Whitmore,3.0,3.0,0.0,NOP,home,Elite (top 10),0.349,98.7,3.5886524822695023,False,1.68,1.68,3.0,3.0,1.32,0.0,False
Cam Whitmore,3.0,1.0,2.0,IND,away,Mid (11-20),0.365,102.16,1.2553191489361701,True,1.68,1.68,3.0,1.0,0.6799999999999999,2.0,True
Cameron Johnson,4.0,3.0,1.0,MEM,home,Bad (21-30),0.378,98.68,2.4137931034482776,False,2.38,2.38,4.0,3.0,0.6200000000000001,1.0,True
Cameron Johnson,4.666666666666667,1.0,3.666666666666667,PHI,home,Elite (top 10),0.354,98.17,5.080459770114942,False,2.38,2.38,4.666666666666667,1.0,1.38,3.666666666666667,True
Cameron Payne,3.3333333333333335,1.0,2.3333333333333335,MEM,away,Bad (21-30),0.378,98.68,9.282051282051281,True,1.33,1.33,3.3333333333333335,1.0,0.33000000000000007,2.3333333333333335,True
Caris LeVert,3.3333333333333335,3.0,0.3333333333333335,NYK,away,Mid (11-20),0.365,95.96,6.553921568627452,False,1.59,1.59,3.3333333333333335,3.0,1.41,0.3333333333333335,False
Caris LeVert,3.3333333333333335,0.0,3.3333333333333335,IND,away,Mid (11-20),0.365,102.16,6.553921568627452,False,1.59,1.59,3.3333333333333335,0.0,1.59,3.3333333333333335,True
Caris LeVert,3.6666666666666665,0.0,3.6666666666666665,MIL,home,Elite (top 10),0.356,100.51,-2.779411764705884,True,1.59,1.59,3.6666666666666665,0.0,1.59,3.6666666666666665,True
Caris LeVert,3.6666666666666665,0.0,3.6666666666666665,MIL,home,Elite (top 10),0.356,100.51,1.5539215686274481,False,1.59,1.59,3.6666666666666665,0.0,1.59,3.6666666666666665,True
Cason Wallace,2.3333333333333335,1.0,1.3333333333333335,HOU,away,Elite (top 10),0.348,99.59,-0.9918699186991873,False,1.2,1.2,2.3333333333333335,1.0,0.19999999999999996,1.3333333333333335,True
Cason Wallace,2.6666666666666665,1.0,1.6666666666666665,DAL,home,Mid (11-20),0.368,100.6,0.674796747967477,False,1.2,1.2,2.6666666666666665,1.0,0.19999999999999996,1.6666666666666665,True
Cason Wallace,2.6666666666666665,0.0,2.6666666666666665,MEM,away,Bad (21-30),0.378,98.68,2.0081300813008127,False,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True
Cedi Osman,2.6666666666666665,1.0,1.6666666666666665,PHX,away,Mid (11-20),0.364,99.0,3.0277777777777786,False,1.19,1.19,2.6666666666666665,1.0,0.18999999999999995,1.6666666666666665,True
Cedi Osman,2.3333333333333335,3.0,-0.6666666666666665,PHX,away,Mid (11-20),0.364,99.0,2.0277777777777786,False,1.19,1.19,2.3333333333333335,3.0,1.81,0.6666666666666665,False
Cedi Osman,2.3333333333333335,2.0,0.3333333333333335,CLE,home,Bad (21-30),0.371,97.62,7.694444444444443,False,1.19,1.19,2.3333333333333335,2.0,0.81,0.3333333333333335,False
Cedi Osman,2.3333333333333335,2.0,0.3333333333333335,DEN,away,Elite (top 10),0.355,97.43,7.361111111111111,False,1.19,1.19,2.3333333333333335,2.0,0.81,0.3333333333333335,False
Chet Holmgren,3.0,0.0,3.0,DAL,away,Mid (11-20),0.368,100.6,1.9186991869918693,True,1.57,1.57,3.0,0.0,1.57,3.0,True
Chet Holmgren,3.3333333333333335,2.0,1.3333333333333335,ATL,away,Bad (21-30),0.384,100.84,1.585365853658537,False,1.57,1.57,3.3333333333333335,2.0,0.42999999999999994,1.3333333333333335,True
Chet Holmgren,3.3333333333333335,4.0,-0.6666666666666665,UTA,away,Bad (21-30),0.395,100.26,2.585365853658537,False,1.57,1.57,3.3333333333333335,4.0,2.4299999999999997,0.6666666666666665,False
Chet Holmgren,3.6666666666666665,2.0,1.6666666666666665,DAL,away,Mid (11-20),0.368,100.6,2.252032520325205,False,1.57,1.57,3.6666666666666665,2.0,0.42999999999999994,1.6666666666666665,True
Chet Holmgren,3.3333333333333335,0.0,3.3333333333333335,SAC,home,Bad (21-30),0.387,99.46,1.9186991869918693,False,1.57,1.57,3.3333333333333335,0.0,1.57,3.3333333333333335,True
Chet Holmgren,3.3333333333333335,1.0,2.3333333333333335,HOU,home,Elite (top 10),0.348,99.59,0.25203252032520496,False,1.57,1.57,3.3333333333333335,1.0,0.5700000000000001,2.3333333333333335,True
Chris Paul,3.3333333333333335,3.0,0.3333333333333335,HOU,home,Elite (top 10),0.348,99.59,7.568965517241381,False,1.34,1.34,3.3333333333333335,3.0,1.66,0.3333333333333335,False
Chris Paul,3.6666666666666665,0.0,3.6666666666666665,PHX,away,Mid (11-20),0.364,99.0,6.9022988505747165,False,1.34,1.34,3.6666666666666665,0.0,1.34,3.6666666666666665,True
Chris Paul,3.3333333333333335,3.0,0.3333333333333335,ORL,home,Elite (top 10),0.358,97.37,2.902298850574713,False,1.34,1.34,3.3333333333333335,3.0,1.66,0.3333333333333335,False
Chris Paul,3.3333333333333335,1.0,2.3333333333333335,DEN,home,Elite (top 10),0.355,97.43,3.568965517241381,False,1.34,1.34,3.3333333333333335,1.0,0.3400000000000001,2.3333333333333335,True
Chris Paul,3.3333333333333335,2.0,1.3333333333333335,DET,home,Mid (11-20),0.37,100.45,4.568965517241381,False,1.34,1.34,3.3333333333333335,2.0,0.6599999999999999,1.3333333333333335,True
Chris Paul,2.6666666666666665,0.0,2.6666666666666665,BOS,away,Elite (top 10),0.352,97.98,-2.431034482758619,False,1.34,1.34,2.6666666666666665,0.0,1.34,2.6666666666666665,True
Christian Braun,2.0,2.0,0.0,ORL,away,Elite (top 10),0.358,97.37,8.804878048780488,True,0.77,0.77,2.0,2.0,1.23,0.0,False
Christian Braun,1.6666666666666667,0.0,1.6666666666666667,HOU,away,Elite (top 10),0.348,99.59,5.804878048780488,False,0.77,0.77,1.6666666666666667,0.0,0.77,1.6666666666666667,True
Christian Braun,1.6666666666666667,0.0,1.6666666666666667,DAL,home,Mid (11-20),0.368,100.6,3.8048780487804876,False,0.77,0.77,1.6666666666666667,0.0,0.77,1.6666666666666667,True
Christian Braun,1.6666666666666667,0.0,1.6666666666666667,OKC,home,Mid (11-20),0.361,100.85,-2.86178861788618,False,0.77,0.77,1.6666666666666667,0.0,0.77,1.6666666666666667,True
Christian Braun,1.6666666666666667,2.0,-0.33333333333333326,SAS,away,Bad (21-30),0.373,101.8,-1.5284552845528445,False,0.77,0.77,1.6666666666666667,2.0,1.23,0.33333333333333326,False
Christian Braun,1.6666666666666667,0.0,1.6666666666666667,MIN,home,Elite (top 10),0.354,97.79,8.804878048780488,True,0.77,0.77,1.6666666666666667,0.0,0.77,1.6666666666666667,True
Christian Braun,1.6666666666666667,2.0,-0.33333333333333326,MEM,away,Bad (21-30),0.378,98.68,5.804878048780488,False,0.77,0.77,1.6666666666666667,2.0,1.23,0.33333333333333326,False
Christian Wood,1.6666666666666667,2.0,-0.33333333333333326,ORL,away,Elite (top 10),0.358,97.37,5.600000000000001,False,0.7,0.7,1.6666666666666667,2.0,1.3,0.33333333333333326,False
Christian Wood,1.6666666666666667,3.0,-1.3333333333333333,MIA,away,Elite (top 10),0.353,96.88,10.600000000000001,False,0.7,0.7,1.6666666666666667,3.0,2.3,1.3333333333333333,False
Christian Wood,2.3333333333333335,0.0,2.3333333333333335,HOU,away,Elite (top 10),0.348,99.59,11.933333333333334,False,0.7,0.7,2.3333333333333335,0.0,0.7,2.3333333333333335,True
Christian Wood,1.6666666666666667,1.0,0.6666666666666667,PHX,away,Mid (11-20),0.364,99.0,9.600000000000001,True,0.7,0.7,1.6666666666666667,1.0,0.30000000000000004,0.6666666666666667,True
