player,stat,season_avg,during_hot,next_game_stat,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Ausar Thompson,PA,12.338983050847459,19.333333333333332,20.0,12.338983050847459,19.333333333333332,20.0,7.6610169491525415,0.6666666666666679,False
Ausar Thompson,PA,12.338983050847459,20.666666666666668,4.0,12.338983050847459,20.666666666666668,4.0,8.338983050847459,16.666666666666668,True
Ayo Dosunmu,PA,16.82608695652174,26.0,20.0,16.82608695652174,26.0,20.0,3.1739130434782616,6.0,True
Ayo Dosunmu,PA,16.82608695652174,26.666666666666668,15.0,16.82608695652174,26.666666666666668,15.0,1.8260869565217384,11.666666666666668,True
Ayo Dosunmu,PA,16.82608695652174,24.333333333333332,24.0,16.82608695652174,24.333333333333332,24.0,7.173913043478262,0.33333333333333215,False
Ben Sheppard,PA,6.619047619047619,12.666666666666666,5.0,6.619047619047619,12.666666666666666,5.0,1.6190476190476186,7.666666666666666,True
Ben Sheppard,PA,6.619047619047619,11.666666666666666,6.0,6.619047619047619,11.666666666666666,6.0,0.6190476190476186,5.666666666666666,True
Ben Sheppard,PA,6.619047619047619,11.666666666666666,11.0,6.619047619047619,11.666666666666666,11.0,4.380952380952381,0.6666666666666661,False
Ben Sheppard,PA,6.619047619047619,11.333333333333334,12.0,6.619047619047619,11.333333333333334,12.0,5.380952380952381,0.6666666666666661,False
Ben Sheppard,PA,6.619047619047619,11.666666666666666,5.0,6.619047619047619,11.666666666666666,5.0,1.6190476190476186,6.666666666666666,True
Ben Simmons,PA,10.607843137254902,20.666666666666668,13.0,10.607843137254902,20.666666666666668,13.0,2.3921568627450984,7.666666666666668,True
Ben Simmons,PA,10.607843137254902,19.0,17.0,10.607843137254902,19.0,17.0,6.392156862745098,2.0,False
Ben Simmons,PA,10.607843137254902,18.333333333333332,13.0,10.607843137254902,18.333333333333332,13.0,2.3921568627450984,5.333333333333332,True
Ben Simmons,PA,10.607843137254902,18.666666666666668,13.0,10.607843137254902,18.666666666666668,13.0,2.3921568627450984,5.666666666666668,True
Ben Simmons,PA,10.607843137254902,17.333333333333332,16.0,10.607843137254902,17.333333333333332,16.0,5.392156862745098,1.3333333333333321,False
Bennedict Mathurin,PA,17.944444444444443,28.333333333333332,23.0,17.944444444444443,28.333333333333332,23.0,5.055555555555557,5.333333333333332,True
Bennedict Mathurin,PA,17.944444444444443,29.0,9.0,17.944444444444443,29.0,9.0,8.944444444444443,20.0,True
Bennedict Mathurin,PA,17.944444444444443,26.0,14.0,17.944444444444443,26.0,14.0,3.944444444444443,12.0,True
Bobby Portis,PA,16.0,26.0,22.0,16.0,26.0,22.0,6.0,4.0,False
Bobby Portis,PA,16.0,29.666666666666668,18.0,16.0,29.666666666666668,18.0,2.0,11.666666666666668,True
Bobby Portis,PA,16.0,26.333333333333332,23.0,16.0,26.333333333333332,23.0,7.0,3.333333333333332,False
Bobby Portis,PA,16.0,27.666666666666668,8.0,16.0,27.666666666666668,8.0,8.0,19.666666666666668,True
Brandin Podziemski,PA,15.109375,23.666666666666668,12.0,15.109375,23.666666666666668,12.0,3.109375,11.666666666666668,True
Brandin Podziemski,PA,15.109375,25.0,32.0,15.109375,25.0,32.0,16.890625,7.0,False
Brandin Podziemski,PA,15.109375,25.0,23.0,15.109375,25.0,23.0,7.890625,2.0,False
Brandin Podziemski,PA,15.109375,29.666666666666668,25.0,15.109375,29.666666666666668,25.0,9.890625,4.666666666666668,False
Brandin Podziemski,PA,15.109375,26.666666666666668,12.0,15.109375,26.666666666666668,12.0,3.109375,14.666666666666668,True
Brandon Boston,PA,12.857142857142858,20.333333333333332,29.0,12.857142857142858,20.333333333333332,29.0,16.142857142857142,8.666666666666668,False
Brandon Boston,PA,12.857142857142858,24.0,17.0,12.857142857142858,24.0,17.0,4.142857142857142,7.0,True
Brandon Boston,PA,12.857142857142858,21.666666666666668,12.0,12.857142857142858,21.666666666666668,12.0,0.8571428571428577,9.666666666666668,True
Brandon Clarke,PA,9.375,17.0,6.0,9.375,17.0,6.0,3.375,11.0,True
Brandon Clarke,PA,9.375,15.333333333333334,2.0,9.375,15.333333333333334,2.0,7.375,13.333333333333334,True
Brandon Clarke,PA,9.375,14.666666666666666,0.0,9.375,14.666666666666666,0.0,9.375,14.666666666666666,True
Brice Sensabaugh,PA,12.422535211267606,22.666666666666668,19.0,12.422535211267606,22.666666666666668,19.0,6.577464788732394,3.666666666666668,False
Brice Sensabaugh,PA,12.422535211267606,27.333333333333332,23.0,12.422535211267606,27.333333333333332,23.0,10.577464788732394,4.333333333333332,False
Brice Sensabaugh,PA,12.422535211267606,23.0,16.0,12.422535211267606,23.0,16.0,3.577464788732394,7.0,True
Brice Sensabaugh,PA,12.422535211267606,24.666666666666668,25.0,12.422535211267606,24.666666666666668,25.0,12.577464788732394,0.33333333333333215,False
Brook Lopez,PA,14.8,22.0,15.0,14.8,22.0,15.0,0.1999999999999993,7.0,True
Brook Lopez,PA,14.8,23.0,19.0,14.8,23.0,19.0,4.199999999999999,4.0,False
Brook Lopez,PA,14.8,22.0,8.0,14.8,22.0,8.0,6.800000000000001,14.0,True
Brook Lopez,PA,14.8,26.0,13.0,14.8,26.0,13.0,1.8000000000000007,13.0,True
Brook Lopez,PA,14.8,22.666666666666668,6.0,14.8,22.666666666666668,6.0,8.8,16.666666666666668,True
Bruce Brown,PA,10.341463414634147,19.666666666666668,10.0,10.341463414634147,19.666666666666668,10.0,0.34146341463414664,9.666666666666668,True
Bruce Brown,PA,10.341463414634147,17.333333333333332,14.0,10.341463414634147,17.333333333333332,14.0,3.6585365853658534,3.333333333333332,False
Bub Carrington,PA,14.28048780487805,24.0,15.0,14.28048780487805,24.0,15.0,0.7195121951219505,9.0,True
Bub Carrington,PA,14.28048780487805,22.666666666666668,10.0,14.28048780487805,22.666666666666668,10.0,4.2804878048780495,12.666666666666668,True
Bub Carrington,PA,14.28048780487805,27.333333333333332,20.0,14.28048780487805,27.333333333333332,20.0,5.7195121951219505,7.333333333333332,True
Bub Carrington,PA,14.28048780487805,28.333333333333332,17.0,14.28048780487805,28.333333333333332,17.0,2.7195121951219505,11.333333333333332,True
Bub Carrington,PA,14.28048780487805,25.333333333333332,18.0,14.28048780487805,25.333333333333332,18.0,3.7195121951219505,7.333333333333332,True
Bub Carrington,PA,14.28048780487805,21.333333333333332,24.0,14.28048780487805,21.333333333333332,24.0,9.71951219512195,2.666666666666668,False
Buddy Hield,PA,12.75609756097561,22.0,29.0,12.75609756097561,22.0,29.0,16.24390243902439,7.0,False
Buddy Hield,PA,12.75609756097561,24.0,24.0,12.75609756097561,24.0,24.0,11.24390243902439,0.0,False
Buddy Hield,PA,12.75609756097561,21.0,29.0,12.75609756097561,21.0,29.0,16.24390243902439,8.0,False
Buddy Hield,PA,12.75609756097561,27.333333333333332,22.0,12.75609756097561,27.333333333333332,22.0,9.24390243902439,5.333333333333332,False
Buddy Hield,PA,12.75609756097561,25.0,17.0,12.75609756097561,25.0,17.0,4.2439024390243905,8.0,True
Buddy Hield,PA,12.75609756097561,22.666666666666668,4.0,12.75609756097561,22.666666666666668,4.0,8.75609756097561,18.666666666666668,True
Caleb Martin,PA,10.022222222222222,16.0,8.0,10.022222222222222,16.0,8.0,2.022222222222222,8.0,True
Caleb Martin,PA,10.022222222222222,15.666666666666666,4.0,10.022222222222222,15.666666666666666,4.0,6.022222222222222,11.666666666666666,True
Caleb Martin,PA,10.022222222222222,16.0,5.0,10.022222222222222,16.0,5.0,5.022222222222222,11.0,True
Cam Reddish,PA,3.8484848484848486,11.333333333333334,4.0,3.8484848484848486,11.333333333333334,4.0,0.15151515151515138,7.333333333333334,True
Cam Reddish,PA,3.8484848484848486,8.333333333333334,0.0,3.8484848484848486,8.333333333333334,0.0,3.8484848484848486,8.333333333333334,True
Cam Whitmore,PA,10.313725490196079,19.0,5.0,10.313725490196079,19.0,5.0,5.313725490196079,14.0,True
Cameron Johnson,PA,22.17543859649123,34.666666666666664,20.0,22.17543859649123,34.666666666666664,20.0,2.1754385964912295,14.666666666666664,True
Cameron Johnson,PA,22.17543859649123,32.333333333333336,7.0,22.17543859649123,32.333333333333336,7.0,15.17543859649123,25.333333333333336,True
Cameron Johnson,PA,22.17543859649123,29.666666666666668,21.0,22.17543859649123,29.666666666666668,21.0,1.1754385964912295,8.666666666666668,True
Cameron Payne,PA,9.76388888888889,16.333333333333332,15.0,9.76388888888889,16.333333333333332,15.0,5.236111111111111,1.3333333333333321,False
Cameron Payne,PA,9.76388888888889,18.0,16.0,9.76388888888889,18.0,16.0,6.236111111111111,2.0,False
Cameron Payne,PA,9.76388888888889,18.333333333333332,16.0,9.76388888888889,18.333333333333332,16.0,6.236111111111111,2.333333333333332,False
Cameron Payne,PA,9.76388888888889,15.666666666666666,7.0,9.76388888888889,15.666666666666666,7.0,2.7638888888888893,8.666666666666666,True
Caris LeVert,PA,15.484375,25.0,25.0,15.484375,25.0,25.0,9.515625,0.0,False
Caris LeVert,PA,15.484375,27.0,12.0,15.484375,27.0,12.0,3.484375,15.0,True
Cason Wallace,PA,10.897058823529411,16.666666666666668,18.0,10.897058823529411,16.666666666666668,18.0,7.102941176470589,1.3333333333333321,False
Cason Wallace,PA,10.897058823529411,17.666666666666668,5.0,10.897058823529411,17.666666666666668,5.0,5.897058823529411,12.666666666666668,True
Cason Wallace,PA,10.897058823529411,19.0,10.0,10.897058823529411,19.0,10.0,0.8970588235294112,9.0,True
Cason Wallace,PA,10.897058823529411,17.333333333333332,4.0,10.897058823529411,17.333333333333332,4.0,6.897058823529411,13.333333333333332,True
Chet Holmgren,PA,16.9375,26.666666666666668,21.0,16.9375,26.666666666666668,21.0,4.0625,5.666666666666668,True
Chris Boucher,PA,10.7,19.333333333333332,5.0,10.7,19.333333333333332,5.0,5.699999999999999,14.333333333333332,True
Chris Boucher,PA,10.7,18.0,3.0,10.7,18.0,3.0,7.699999999999999,15.0,True
Chris Paul,PA,16.195121951219512,23.666666666666668,28.0,16.195121951219512,23.666666666666668,28.0,11.804878048780488,4.333333333333332,False
Chris Paul,PA,16.195121951219512,26.666666666666668,24.0,16.195121951219512,26.666666666666668,24.0,7.804878048780488,2.666666666666668,False
Chris Paul,PA,16.195121951219512,27.0,14.0,16.195121951219512,27.0,14.0,2.1951219512195124,13.0,True
Chris Paul,PA,16.195121951219512,25.0,13.0,16.195121951219512,25.0,13.0,3.1951219512195124,12.0,True
Clint Capela,PA,10.0,15.333333333333334,8.0,10.0,15.333333333333334,8.0,2.0,7.333333333333334,True
Clint Capela,PA,10.0,16.333333333333332,19.0,10.0,16.333333333333332,19.0,9.0,2.666666666666668,False
Clint Capela,PA,10.0,16.333333333333332,11.0,10.0,16.333333333333332,11.0,1.0,5.333333333333332,True
Clint Capela,PA,10.0,17.0,11.0,10.0,17.0,11.0,1.0,6.0,True
Clint Capela,PA,10.0,17.0,13.0,10.0,17.0,13.0,3.0,4.0,True
Clint Capela,PA,10.0,16.333333333333332,5.0,10.0,16.333333333333332,5.0,5.0,11.333333333333332,True
Cody Martin,PA,8.735849056603774,14.333333333333334,8.0,8.735849056603774,14.333333333333334,8.0,0.7358490566037741,6.333333333333334,True
Cody Martin,PA,8.735849056603774,15.666666666666666,12.0,8.735849056603774,15.666666666666666,12.0,3.264150943396226,3.666666666666666,True
Cody Martin,PA,8.735849056603774,15.666666666666666,7.0,8.735849056603774,15.666666666666666,7.0,1.735849056603774,8.666666666666666,True
Cody Martin,PA,8.735849056603774,15.333333333333334,5.0,8.735849056603774,15.333333333333334,5.0,3.735849056603774,10.333333333333334,True
Cody Williams,PA,5.78,9.666666666666666,10.0,5.78,9.666666666666666,10.0,4.22,0.3333333333333339,False
Cody Williams,PA,5.78,11.0,7.0,5.78,11.0,7.0,1.2199999999999998,4.0,True
Cody Williams,PA,5.78,10.333333333333334,6.0,5.78,10.333333333333334,6.0,0.21999999999999975,4.333333333333334,True
Cole Anthony,PA,12.253731343283581,21.333333333333332,2.0,12.253731343283581,21.333333333333332,2.0,10.253731343283581,19.333333333333332,True
Cole Anthony,PA,12.253731343283581,21.666666666666668,31.0,12.253731343283581,21.666666666666668,31.0,18.746268656716417,9.333333333333332,False
Cole Anthony,PA,12.253731343283581,22.666666666666668,20.0,12.253731343283581,22.666666666666668,20.0,7.746268656716419,2.666666666666668,False
Cole Anthony,PA,12.253731343283581,23.666666666666668,23.0,12.253731343283581,23.666666666666668,23.0,10.746268656716419,0.6666666666666679,False
Cole Anthony,PA,12.253731343283581,24.666666666666668,14.0,12.253731343283581,24.666666666666668,14.0,1.7462686567164187,10.666666666666668,True
Cole Anthony,PA,12.253731343283581,24.666666666666668,17.0,12.253731343283581,24.666666666666668,17.0,4.746268656716419,7.666666666666668,True
Cole Anthony,PA,12.253731343283581,24.333333333333332,8.0,12.253731343283581,24.333333333333332,8.0,4.253731343283581,16.333333333333332,True
Cole Anthony,PA,12.253731343283581,22.0,2.0,12.253731343283581,22.0,2.0,10.253731343283581,20.0,True
Collin Sexton,PA,22.58730158730159,29.666666666666668,30.0,22.58730158730159,29.666666666666668,30.0,7.412698412698411,0.33333333333333215,False
Corey Kispert,PA,13.245901639344263,19.666666666666668,3.0,13.245901639344263,19.666666666666668,3.0,10.245901639344263,16.666666666666668,True
Corey Kispert,PA,13.245901639344263,19.666666666666668,18.0,13.245901639344263,19.666666666666668,18.0,4.754098360655737,1.6666666666666679,False
D'Angelo Russell,PA,17.74137931034483,27.666666666666668,13.0,17.74137931034483,27.666666666666668,13.0,4.741379310344829,14.666666666666668,True
DaQuan Jeffries,PA,7.829787234042553,13.333333333333334,4.0,7.829787234042553,13.333333333333334,4.0,3.829787234042553,9.333333333333334,True
DaQuan Jeffries,PA,7.829787234042553,14.666666666666666,8.0,7.829787234042553,14.666666666666666,8.0,0.17021276595744705,6.666666666666666,True
DaQuan Jeffries,PA,7.829787234042553,14.333333333333334,20.0,7.829787234042553,14.333333333333334,20.0,12.170212765957448,5.666666666666666,False
DaQuan Jeffries,PA,7.829787234042553,14.0,14.0,7.829787234042553,14.0,14.0,6.170212765957447,0.0,False
DaQuan Jeffries,PA,7.829787234042553,14.0,12.0,7.829787234042553,14.0,12.0,4.170212765957447,2.0,False
DaQuan Jeffries,PA,7.829787234042553,15.333333333333334,7.0,7.829787234042553,15.333333333333334,7.0,0.829787234042553,8.333333333333334,True
Dalano Banton,PA,10.73134328358209,20.666666666666668,12.0,10.73134328358209,20.666666666666668,12.0,1.26865671641791,8.666666666666668,True
Dalano Banton,PA,10.73134328358209,19.0,3.0,10.73134328358209,19.0,3.0,7.73134328358209,16.0,True
Dalano Banton,PA,10.73134328358209,21.666666666666668,26.0,10.73134328358209,21.666666666666668,26.0,15.26865671641791,4.333333333333332,False
Dalano Banton,PA,10.73134328358209,25.0,15.0,10.73134328358209,25.0,15.0,4.26865671641791,10.0,True
Dalano Banton,PA,10.73134328358209,21.666666666666668,9.0,10.73134328358209,21.666666666666668,9.0,1.73134328358209,12.666666666666668,True
Dalton Knecht,PA,9.897435897435898,21.666666666666668,37.0,9.897435897435898,21.666666666666668,37.0,27.102564102564102,15.333333333333332,False
Dalton Knecht,PA,9.897435897435898,26.666666666666668,18.0,9.897435897435898,26.666666666666668,18.0,8.102564102564102,8.666666666666668,True
Dalton Knecht,PA,9.897435897435898,28.0,10.0,9.897435897435898,28.0,10.0,0.1025641025641022,18.0,True
Dalton Knecht,PA,9.897435897435898,21.666666666666668,7.0,9.897435897435898,21.666666666666668,7.0,2.897435897435898,14.666666666666668,True
Dalton Knecht,PA,9.897435897435898,22.0,3.0,9.897435897435898,22.0,3.0,6.897435897435898,19.0,True
Daniel Gafford,PA,13.701754385964913,24.333333333333332,16.0,13.701754385964913,24.333333333333332,16.0,2.2982456140350873,8.333333333333332,True
Daniel Gafford,PA,13.701754385964913,21.333333333333332,21.0,13.701754385964913,21.333333333333332,21.0,7.298245614035087,0.33333333333333215,False
Daniel Gafford,PA,13.701754385964913,22.333333333333332,19.0,13.701754385964913,22.333333333333332,19.0,5.298245614035087,3.333333333333332,False
Daniel Gafford,PA,13.701754385964913,21.666666666666668,12.0,13.701754385964913,21.666666666666668,12.0,1.7017543859649127,9.666666666666668,True
Daniel Theis,PA,5.842105263157895,10.333333333333334,10.0,5.842105263157895,10.333333333333334,10.0,4.157894736842105,0.3333333333333339,False
Daniel Theis,PA,5.842105263157895,11.333333333333334,6.0,5.842105263157895,11.333333333333334,6.0,0.1578947368421053,5.333333333333334,True
Daniel Theis,PA,5.842105263157895,12.333333333333334,2.0,5.842105263157895,12.333333333333334,2.0,3.8421052631578947,10.333333333333334,True
Darius Garland,PA,27.333333333333332,35.333333333333336,15.0,27.333333333333332,35.333333333333336,15.0,12.333333333333332,20.333333333333336,True
Darius Garland,PA,27.333333333333332,35.666666666666664,29.0,27.333333333333332,35.666666666666664,29.0,1.6666666666666679,6.666666666666664,True
Darius Garland,PA,27.333333333333332,37.333333333333336,29.0,27.333333333333332,37.333333333333336,29.0,1.6666666666666679,8.333333333333336,True
Darius Garland,PA,27.333333333333332,36.666666666666664,33.0,27.333333333333332,36.666666666666664,33.0,5.666666666666668,3.6666666666666643,False
Darius Garland,PA,27.333333333333332,36.666666666666664,27.0,27.333333333333332,36.666666666666664,27.0,0.33333333333333215,9.666666666666664,True
Davion Mitchell,PA,12.85135135135135,19.666666666666668,11.0,12.85135135135135,19.666666666666668,11.0,1.8513513513513509,8.666666666666668,True
Davion Mitchell,PA,12.85135135135135,19.333333333333332,11.0,12.85135135135135,19.333333333333332,11.0,1.8513513513513509,8.333333333333332,True
Davion Mitchell,PA,12.85135135135135,19.333333333333332,7.0,12.85135135135135,19.333333333333332,7.0,5.851351351351351,12.333333333333332,True
Davion Mitchell,PA,12.85135135135135,20.0,16.0,12.85135135135135,20.0,16.0,3.148648648648649,4.0,True
Davion Mitchell,PA,12.85135135135135,20.0,14.0,12.85135135135135,20.0,14.0,1.1486486486486491,6.0,True
Davion Mitchell,PA,12.85135135135135,21.0,21.0,12.85135135135135,21.0,21.0,8.14864864864865,0.0,False
Davion Mitchell,PA,12.85135135135135,21.333333333333332,25.0,12.85135135135135,21.333333333333332,25.0,12.14864864864865,3.666666666666668,False
Davion Mitchell,PA,12.85135135135135,23.666666666666668,14.0,12.85135135135135,23.666666666666668,14.0,1.1486486486486491,9.666666666666668,True
Davion Mitchell,PA,12.85135135135135,20.0,12.0,12.85135135135135,20.0,12.0,0.8513513513513509,8.0,True
Day'Ron Sharpe,PA,9.76,16.666666666666668,7.0,9.76,16.666666666666668,7.0,2.76,9.666666666666668,True
Day'Ron Sharpe,PA,9.76,15.333333333333334,10.0,9.76,15.333333333333334,10.0,0.2400000000000002,5.333333333333334,True
